,S&P 500,S&P 500 daily exposure,S&P/Gold/BTC 60/30/10 daily exposure,Static HMM daily exposure,Static HMM/Gold/BTC 60/30/10 daily exposure,Static HMM with momentum/Gold/BTC 60/30/10 daily exposure
2019-07-18,15920.7065944625,11925.633722415796,17739.322852068508,14644.76489314474,19145.142251701032,20039.770058714323
2019-07-19,15832.274519312748,11832.120934658902,17602.753568809287,14497.697574987402,18986.802905838005,19861.66427510224
2019-07-20,15832.274519312748,11832.120934658902,17671.327591421556,14497.697574987402,19060.897908180603,19938.718733694415
2019-07-21,15832.274519312748,11832.120934658902,17622.58635873983,14497.697574987402,19008.23245831843,19883.949753367255
2019-07-22,15871.158768219359,11886.594269081956,17609.92289016637,14577.894184848026,18998.167316158128,19880.034455591187
2019-07-23,15984.635970938685,11957.620736980909,17510.21689084597,14669.14620900919,18875.653048821343,19771.610947306854
2019-07-24,16059.760576914387,12039.534678609689,17576.539371236027,14824.408443223469,18940.862018016618,19887.254417173717
2019-07-25,15983.041014449747,11982.020257495058,17527.749992167366,14764.679456755941,18915.3297012063,19839.96830537301
2019-07-26,16090.129410602456,12089.62679144898,17636.179442427707,14920.567879522256,19098.31918323285,19980.31148756658
2019-07-27,16090.129410602456,12089.62679144898,17521.677731311232,14920.567879522256,18974.59879714179,19851.64953918061
2019-07-28,16090.129410602456,12089.62679144898,17543.603275793932,14920.567879522256,18998.289594442598,19876.28657949259
2019-07-29,16060.823881240349,12028.642639865971,17463.549595148732,14792.723669252646,18924.288207258025,19746.66867370783
2019-07-30,16021.404387926414,11992.511734016065,17492.12599101511,14765.060900241051,18979.778374644735,19790.79705796779
2019-07-31,15846.119029016303,11827.858535869662,17463.915321193672,14405.979857917375,18930.087115767987,19641.731548947402
2019-08-01,15708.135535379066,11690.566022181902,17357.023922212687,14238.35730396979,18777.41515856743,19521.17959860954
2019-08-02,15589.857298093366,11698.608994950768,17533.967562660764,14283.310853907687,19000.836838719813,19748.949884477344
2019-08-03,15589.857298093366,11698.608994950768,17586.809691371855,14283.310853907687,19058.115294408937,19808.38162630207
2019-08-04,15589.857298093366,11698.608994950768,17612.65318249031,14283.310853907687,19086.128459226235,19837.447898412334
2019-08-05,15121.028100331336,11280.766298149314,17414.656465061507,13700.11027513448,18883.86976455329,19553.993823503966
2019-08-06,15333.060322763105,11399.78548305715,17508.16832560261,13938.66967617034,19019.38150503328,19735.73593753381
2019-08-07,15342.121759122007,11368.398779067149,17663.77208763359,13859.473545803361,19112.483897225386,19877.229510484813
2019-08-08,15643.1374662104,11621.641125204578,17876.831219552227,14324.515419633748,19349.508227675666,20244.96720756775
2019-08-09,15536.586110587194,11515.493839519533,17743.14281980786,14156.762674030893,19185.044753719663,20063.13758886974
2019-08-10,15536.586110587194,11515.493839519533,17655.14743403931,14156.762674030893,19089.66177185404,19964.168846006312
2019-08-11,15536.586110587194,11515.493839519533,17684.464932799066,14156.762674030893,19121.440602392984,19997.142347637247
2019-08-12,15347.445465240497,11393.078399545475,17595.262328797737,13969.954454462079,19031.871074677783,19865.96670039424
2019-08-13,15586.126752341645,11589.062851409533,17685.229011176212,14241.126141201652,19135.128958995858,19993.713898854156
2019-08-14,15125.286706001694,11231.079296520298,17262.108247036867,13790.867390078292,18696.675444242122,19506.174678027226
2019-08-15,15165.239647600783,11262.728951801717,17361.209288464994,13795.00043810347,18777.829286380253,19589.48002271934
2019-08-16,15389.00593618373,11373.158157467591,17446.18663678342,14107.31086248531,18960.24597113156,19830.51540743271
2019-08-17,15389.00593618373,11373.158157467591,17421.436052004683,14107.31086248531,18933.41746690381,19802.678331212268
2019-08-18,15389.00593618373,11373.158157467591,17441.234892581433,14107.31086248531,18954.878506425357,19824.94616201863
2019-08-19,15574.408851290016,11525.481393011745,17640.462635158812,14271.731620079636,19146.098328935906,20031.753559771205
2019-08-20,15455.069105800527,11434.203379705921,17546.603265120033,14130.854913706135,19017.536110871595,19901.890726716825
2019-08-21,15580.803046223153,11496.236234296917,17473.279897094973,14167.65643101376,18901.279169601683,19787.72143785807
2019-08-22,15576.009196145471,11486.726659036995,17433.030893833602,14143.102410212989,18861.420497768137,19731.841576385243
2019-08-23,15175.897836570794,11188.386097308497,17322.19222129374,13727.147520975988,18740.165538131547,19564.16294732725
2019-08-24,15175.897836570794,11188.386097308497,17279.25014291312,13727.147520975988,18693.618285140074,19515.86582951642
2019-08-25,15175.897836570794,11188.386097308497,17275.537207770492,13727.147520975988,18689.59363291218,19511.689877332225
2019-08-26,15343.718511733116,11251.838659703928,17353.78752356538,13879.041351108077,18820.23205630543,19660.73459616114
2019-08-27,15283.514292642132,11173.366405890765,17283.446636081713,13772.824434629454,18772.20170825771,19572.917677170426
2019-08-28,15391.14332156868,11250.212132180923,17264.39816418581,13888.334213090431,18737.072392330167,19569.420857268564
2019-08-29,15587.72350495275,11403.213965604635,17322.50179693332,14131.955553078233,18783.27118568946,19681.62057926668
2019-08-30,15580.803046223149,11402.617917234196,17312.902425322754,14168.878713335336,18792.7228652782,19701.62359361402
2019-08-31,15580.803046223149,11402.617917234196,17318.503815497592,14168.878713335336,18798.794516567665,19707.923498308435
2019-09-01,15580.803046223149,11402.617917234196,17340.451769389136,14168.878713335336,18822.58509683209,19732.608444980346
2019-09-02,15580.803046223149,11396.661714166345,17432.849631140547,14168.878713335336,18928.459782530215,19842.46330943999
2019-09-03,15489.696545158946,11335.202315182358,17527.49375039187,14021.431440903092,19041.940001552055,19889.52524391735
2019-09-04,15665.511760109866,11448.891707825305,17629.507756661027,14224.079232471437,19182.87918971748,20056.762192284354
2019-09-05,15866.896570304654,11572.188650483271,17592.84142241514,14506.788967002989,19129.030916253432,20123.948003825997
2019-09-06,15879.146123519266,11639.166642615957,17616.89258365495,14525.660565683645,19132.125633254724,20099.701128376157
2019-09-07,15879.146123519266,11639.166642615957,17645.2025986762,14525.660565683645,19162.81239740495,20131.541509239618
2019-09-08,15879.146123519266,11639.166642615957,17632.083204150815,14525.660565683645,19148.591572538124,20116.78607664544
2019-09-09,15887.144255552208,11634.021318412635,17587.626418322045,14530.013150472298,19169.428445753507,20075.472759177785
2019-09-10,15883.411913678314,11623.319215584674,17491.879146004427,14497.53002885925,19093.815506943076,19951.875469218197
2019-09-11,15996.364648723351,11700.62647073515,17582.81813495297,14601.637133333581,19210.809966510868,20062.2939668812
2019-09-12,16051.773221614478,11720.446913160193,17643.203837853744,14675.989883173797,19241.553211149538,20171.28674645855
2019-09-13,16041.109644277947,11681.234564929096,17552.092037385693,14630.00512314341,19194.583977576847,20070.264792711416
2019-09-14,16041.109644277947,11681.234564929096,17551.66350547448,14630.00512314341,19194.119468544253,20069.782821251672
2019-09-15,16041.109644277947,11681.234564929096,17549.890408622152,14630.00512314341,19192.197512484465,20067.788612522236
2019-09-16,15991.567206401323,11642.483056202953,17546.136363528898,14532.229732728329,19146.776513575765,20022.190943514644
2019-09-17,16032.053596285563,11691.11047389639,17602.269458555897,14614.533212542132,19182.774313819795,20104.202331644756
2019-09-18,16041.646684807445,11689.290925385043,17596.553348534857,14584.331929636062,19184.541517945596,20074.879726830364
2019-09-19,16040.579788237139,11703.843043831377,17597.472828941525,14580.386935346649,19167.790233891425,20058.187168764136
2019-09-20,15964.788820935542,11643.965522624718,17559.46463434024,14421.630828617106,19138.260343668047,19945.227023437605
2019-09-21,15964.788820935542,11643.965522624718,17531.643209933776,14421.630828617106,19108.10318944388,19913.936162284732
2019-09-22,15964.788820935542,11643.965522624718,17540.350167586166,14421.630828617106,19117.541134133917,19923.72891045551
2019-09-23,15961.047498450787,11622.932818608682,17511.537539719968,14476.10708977606,19105.943329791688,19956.844963993728
2019-09-24,15835.802103259008,11515.08198531971,17246.17691516421,14303.611548185962,18813.723699741524,19624.740557866335
2019-09-25,15929.468078418637,11622.771534620648,17242.40615809778,14529.974135667071,18816.69530702352,19698.37936836722
2019-09-26,15896.284721286684,11613.75056710043,17190.760391929933,14518.934973336549,18712.931606262697,19640.250728755094
2019-09-27,15810.64561611475,11570.069579466557,17130.34023034779,14267.722781033179,18710.769823441107,19410.310702787807
2019-09-28,15810.64561611475,11570.069579466557,17130.34023034779,14267.722781033179,18710.769823441107,19410.310702787807
2019-09-29,15810.64561611475,11570.069579466557,17130.34023034779,14267.722781033179,18710.769823441107,19410.310702787807
2019-09-30,15883.966915429533,11611.961895582184,17039.865651125354,14314.633780984948,18584.500139893415,19305.189228568906
2019-10-01,15695.034620254815,11477.967683962053,16982.663902629083,14177.490634422691,18529.20811737595,19262.171214149734
2019-10-02,15417.788793993714,11275.21447498018,16872.491837332607,13925.003412647276,18445.10054198304,19133.72831893427
2019-10-03,15544.106474122316,11328.742319155834,16937.34961713807,14077.442550980155,18523.820149254218,19278.04528832771
2019-10-04,15754.450341712192,11458.391064087284,17037.58829159228,14271.061213052491,18648.462434903915,19419.997516857205
2019-10-05,15754.450341712192,11458.391064087284,17037.58829159228,14271.061213052491,18648.462434903915,19419.997516857205
2019-10-06,15754.450341712192,11458.391064087284,17037.58829159228,14271.061213052491,18648.462434903915,19419.997516857205
2019-10-07,15686.47609810414,11371.570591602349,16911.81209712096,14182.63881357143,18508.015140639443,19292.707379964828
2019-10-08,15442.945281137972,11213.428697028838,16778.836222092694,13986.422937146139,18372.51262542626,19140.200803901633
2019-10-09,15589.600452622735,11263.086829622825,16840.643463562257,14081.866963277085,18445.304039453058,19238.316773575276
2019-10-10,15695.034620254817,11310.15595801036,16827.41506016288,14156.142866593338,18429.42824804265,19237.302584772282
2019-10-11,15857.745327837147,11464.73170770708,16938.08645307741,14428.943243526786,18581.42830174431,19430.927618101367
2019-10-12,15857.745327837147,11464.73170770708,16938.08645307741,14428.943243526786,18581.42830174431,19430.927618101367
2019-10-13,15857.745327837147,11464.73170770708,16938.08645307741,14428.943243526786,18581.42830174431,19430.927618101367
2019-10-14,15840.089446884125,11440.669145830705,16944.10688555316,14385.638819610065,18572.201943385237,19426.248404376995
2019-10-15,15996.910669863713,11557.738128844801,16998.432958141602,14636.834239894846,18662.750350149574,19576.19835109168
2019-10-16,15971.21534606779,11553.982277710713,17039.775948912167,14593.568730389848,18716.644741170025,19591.04519098206
2019-10-17,16018.316853912353,11561.77983836939,17050.012656370956,14592.69304344082,18731.613816803456,19594.07275335614
2019-10-18,15948.201632675005,11490.318040490392,16962.066370860975,14387.807242248744,18574.49328102789,19398.752263605154
2019-10-19,15948.201632675005,11490.318040490392,16962.066370860975,14387.807242248744,18574.49328102789,19398.752263605154
2019-10-20,15948.201632675005,11490.318040490392,16962.066370860975,14387.807242248744,18574.49328102789,19398.752263605154
2019-10-21,16056.313818465882,11566.30138318329,17007.50670534741,14514.565025177784,18618.395440861987,19477.847116856232
2019-10-22,16003.867051036763,11514.564122127771,16952.649313631326,14498.410480955788,18616.215386295386,19454.483281645917
2019-10-23,16050.429722229657,11554.431553099985,17020.56923654075,14552.013910092262,18681.951667104044,19535.001104252424
2019-10-24,16076.65490206639,11569.488429632735,17064.660004446632,14629.31011398754,18679.16771101805,19632.821168536102
2019-10-25,16142.488168045142,11609.53192686107,17098.88198238094,14837.153181724465,18754.953458473155,19801.44152415227
2019-10-26,16142.488168045142,11609.53192686107,17098.88198238094,14837.153181724465,18754.953458473155,19801.44152415227
2019-10-27,16142.488168045142,11609.53192686107,17145.245225258896,14837.153181724465,18805.209097630097,19853.586438600083
2019-10-28,16233.474328923805,11639.889372996126,17072.773031818087,14905.245685663822,18717.827977094497,19797.533290010615
2019-10-29,16228.660721502229,11659.587077965287,17118.74879277654,14809.038932973686,18719.272168298092,19750.912556683274
2019-10-30,16278.43485913907,11703.087946338082,17150.630976449007,14803.209855922725,18830.34532854082,19738.65861566709
2019-10-31,16235.083654390124,11649.798830317559,17155.2351408839,14726.644057503498,18824.946640389,19734.29727535861
2019-11-01,16385.481944481813,11748.8834055179,17237.51820045887,14924.090136233026,18935.60556075385,19886.994724662087
2019-11-02,16385.481944481813,11748.8834055179,17249.37178542551,14924.090136233026,18948.612849937697,19900.630338956453
2019-11-03,16385.481944481813,11748.8834055179,17232.71999154882,14924.090136233026,18930.34034427858,19881.475168664012
2019-11-04,16451.313414338394,11796.086549519368,17307.456076245784,15091.580805763293,19045.79556035394,20054.137233581067
2019-11-05,16433.116900611534,11802.982118893928,17219.412694317383,15125.370359799643,19004.75164848252,19973.016823445305
2019-11-06,16436.865407584977,11809.141787483513,17262.323849294662,15117.143212973026,19055.48829889197,20009.503735754395
2019-11-07,16494.66821133169,11878.152857142215,17232.820909440557,15168.734714857603,19033.363816181805,19946.905027343848
2019-11-08,16535.34858241053,11956.09436326146,17232.322285416198,15237.707923851263,19072.621428555,19922.569679256332
